SaleID,SalesDate,ProductID,StoreID,CustomerId,quantity,DiscountPercent,TotalSaleAmount,TotalCostPrice
SL004301,21-Oct-25,P00793,S0086,C00784,3,0,12417,8835
SL000799,27-Apr-26,P00793,S0051,C00603,3,0,12417,8835
SL002288,29-Aug-25,P00793,S0017,C00979,6,0,24834,17670
SL002568,11-Jun-25,P00793,S0093,C00684,7,5,27524.35,20615
SL003816,14-Sep-25,P00793,S0075,C00033,5,10,18625.5,14725
SL001471,01-Jan-24,P00793,S0023,C00633,5,15,17590.75,14725
SL004093,19-May-26,P00794,S0067,C00834,2,0,7918,5652
SL001597,18-Dec-23,P00794,S0054,C00746,9,5,33849.45,25434
SL003379,24-May-26,P00794,S0034,C00751,3,20,9501.6,8478
SL002402,21-Dec-25,P00794,S0017,C00104,2,25,5938.5,5652
SL001315,22-Jun-25,P00794,S0012,C00008,10,15,33651.5,28260
SL003182,20-Feb-24,P00795,S0038,C00244,8,20,23609.6,20984
SL000649,22-Mar-23,P00796,S0076,C00355,5,0,10095,7450
SL003128,18-Jan-25,P00796,S0034,C00261,6,5,11508.3,8940
SL002956,21-Jun-23,P00796,S0085,C00459,5,5,9590.25,7450
SL003918,04-Sep-23,P00796,S0052,C00526,2,5,3836.1,2980
SL003827,16-Sep-24,P00796,S0045,C00454,5,25,7571.25,7450
SL002149,21-Nov-22,P00796,S0007,C00389,8,15,13729.2,11920
SL002764,14-May-26,P00797,S0002,C00531,8,10,25048.8,21424
SL001541,10-May-23,P00797,S0047,C00885,5,5,16525.25,13390
SL002958,19-Mar-24,P00797,S0058,C00934,1,25,2609.25,2678
SL000324,08-Oct-22,P00797,S0054,C00550,4,25,10437,10712
SL003871,07-May-26,P00797,S0079,C00928,5,25,13046.25,13390
SL002424,08-May-25,P00798,S0086,C00623,2,0,7298,5968
SL004489,02-Feb-25,P00798,S0016,C00976,7,20,20434.4,20888
SL003458,17-Dec-25,P00798,S0014,C00926,3,5,10399.65,8952
SL000595,23-Sep-23,P00799,S0086,C00567,8,25,12474,12808
SL001954,05-Jan-26,P00799,S0068,C00606,2,5,3950.1,3202
SL003801,15-Aug-22,P00799,S0019,C00527,3,0,6237,4803
SL001402,26-May-26,P00799,S0071,C00345,1,10,1871.1,1601
SL004478,16-Jan-26,P00800,S0062,C00705,2,0,6438,5384
SL002710,11-Feb-25,P00800,S0083,C00712,9,25,21728.25,24228
SL000429,17-Aug-25,P00801,S0007,C00825,9,0,130131,112959
SL004572,23-Jul-22,P00801,S0084,C00720,1,0,14459,12551
SL002423,20-Jul-20,P00801,S0036,C00891,6,5,82416.3,75306
SL001450,22-Jul-25,P00801,S0095,C00819,4,10,52052.4,50204
SL002500,11-Jul-22,P00801,S0078,C00813,7,15,86031.05,87857
SL001208,30-Nov-25,P00801,S0043,C00701,4,15,49160.6,50204
SL002384,12-May-23,P00802,S0043,C00748,3,0,89487,75177
SL000066,17-Jun-26,P00802,S0031,C00939,10,15,253546.5,250590
SL000213,02-Apr-26,P00803,S0086,C00900,1,0,34579,25010
SL003916,09-May-25,P00803,S0024,C00057,10,0,345790,250100
SL004295,24-Mar-26,P00803,S0014,C00459,6,5,197100.3,150060
SL002629,06-Jun-26,P00803,S0003,C00272,3,5,98550.15,75030
SL001199,18-Aug-23,P00803,S0062,C00376,8,10,248968.8,200080
SL004130,22-Oct-23,P00803,S0065,C00654,4,10,124484.4,100040
SL004064,24-Dec-23,P00803,S0021,C00811,5,0,172895,125050
SL003104,17-Dec-24,P00803,S0083,C00472,3,0,103737,75030
SL003699,08-Aug-25,P00804,S0006,C00469,4,0,38556,27488
SL000819,09-Oct-24,P00804,S0092,C00443,7,0,67473,48104
SL000670,01-Feb-25,P00804,S0023,C00221,5,5,45785.25,34360
SL000270,19-Sep-23,P00804,S0063,C00849,3,5,27471.15,20616
SL002031,08-Dec-25,P00804,S0014,C00472,5,10,43375.5,34360
SL003824,01-Apr-24,P00804,S0083,C00281,2,10,17350.2,13744
SL000789,15-Jan-26,P00804,S0058,C00793,2,20,15422.4,13744
SL003622,03-Jun-20,P00804,S0058,C00981,1,25,7229.25,6872
SL000828,07-Aug-25,P00806,S0082,C00113,7,5,257614.35,196350
SL001169,10-Apr-26,P00806,S0051,C00984,9,10,313785.9,252450
SL002750,08-Sep-25,P00806,S0022,C00536,10,10,348651,280500
SL004294,05-Oct-25,P00806,S0052,C00335,2,20,61982.4,56100
SL004840,09-Sep-23,P00806,S0087,C00208,6,20,185947.2,168300
SL003515,05-Feb-24,P00807,S0046,C00811,2,15,89486.3,74232
SL000825,23-Jan-24,P00807,S0089,C00076,2,5,100014.1,74232
SL000684,11-Aug-25,P00807,S0058,C00695,7,5,350049.35,259812
SL004036,23-Dec-23,P00807,S0080,C00990,8,0,421112,296928
SL000201,01-Dec-24,P00807,S0083,C00670,8,15,357945.2,296928
SL002512,18-Mar-22,P00807,S0060,C00537,1,15,44743.15,37116
SL004794,29-Aug-25,P00807,S0068,C00475,1,0,52639,37116
SL002378,22-Nov-22,P00807,S0037,C00496,8,0,421112,296928
SL002784,07-Jan-25,P00808,S0097,C00277,2,15,56319.3,54444
SL001481,29-Aug-25,P00808,S0044,C00204,5,0,165645,136110
SL002120,10-Mar-24,P00808,S0004,C00542,9,10,268344.9,244998
SL001689,13-May-26,P00808,S0014,C00688,7,10,208712.7,190554
SL003189,13-Dec-20,P00808,S0050,C00095,4,0,132516,108888
SL002786,18-May-26,P00809,S0100,C00382,3,5,127563.15,103023
SL003167,25-Oct-25,P00809,S0005,C00007,5,5,212605.25,171705
SL004849,25-Apr-25,P00809,S0033,C00525,7,5,297647.35,240387
SL002900,12-Feb-24,P00809,S0075,C00100,9,10,362547.9,309069
SL000035,04-Dec-21,P00809,S0082,C00913,5,10,201415.5,171705
SL003575,29-Nov-22,P00810,S0015,C00877,3,0,72297,51465
SL003650,15-May-26,P00810,S0004,C00281,7,0,168693,120085
SL000982,20-Jan-23,P00810,S0040,C00854,7,0,168693,120085
SL000587,15-Jun-26,P00810,S0070,C00799,2,0,48198,34310
SL004315,08-Jun-26,P00810,S0094,C00859,6,5,137364.3,102930
SL001466,28-Sep-22,P00811,S0092,C00597,4,0,147316,122972
SL001157,04-Jan-24,P00811,S0024,C00567,2,20,58926.4,61486
SL001318,04-Aug-22,P00811,S0006,C00404,1,25,27621.75,30743
SL004219,31-Oct-23,P00811,S0074,C00913,4,25,110487,122972
SL002648,18-Jul-23,P00811,S0081,C00623,5,15,156523.25,153715
SL001720,07-Jan-26,P00812,S0068,C00458,1,0,5049,4148
SL000387,15-Jan-26,P00812,S0040,C00818,4,0,20196,16592
SL004071,01-Jan-22,P00812,S0087,C00089,2,0,10098,8296
SL000004,06-Jun-22,P00812,S0048,C00432,7,5,33575.85,29036
SL003383,20-Feb-26,P00812,S0065,C00513,6,10,27264.6,24888
SL003999,05-Aug-23,P00812,S0059,C00264,6,10,27264.6,24888
SL004026,04-Jul-25,P00812,S0078,C00758,6,20,24235.2,24888
SL000683,11-Mar-25,P00812,S0045,C00115,8,20,32313.6,33184
SL002401,02-May-24,P00812,S0028,C00356,10,25,37867.5,41480
SL002271,28-Jan-20,P00813,S0051,C00312,3,20,75309.6,77133
SL002723,26-Feb-24,P00813,S0088,C00659,1,15,26672.15,25711
SL001934,23-Jun-26,P00813,S0097,C00295,6,0,188274,154266
SL004235,26-Oct-25,P00814,S0007,C00218,3,0,132807,93885
SL003449,12-Oct-22,P00814,S0005,C00382,1,0,44269,31295
SL003556,24-Mar-25,P00814,S0007,C00308,7,10,278894.7,219065
SL000718,24-Dec-25,P00814,S0045,C00263,5,20,177076,156475
SL004669,20-May-23,P00815,S0006,C00264,4,20,152956.8,142672
SL004538,27-Apr-22,P00815,S0100,C00678,5,0,238995,178340
SL003885,30-Sep-25,P00815,S0085,C00997,4,5,181636.2,142672
SL001240,25-Apr-26,P00815,S0051,C00783,4,20,152956.8,142672
SL003789,28-Sep-22,P00816,S0043,C00109,7,10,294392.7,272062
SL004754,03-Jun-26,P00816,S0076,C00391,10,5,443925.5,388660
SL002871,23-Nov-21,P00816,S0028,C00991,7,5,310747.85,272062
SL000050,25-Jul-24,P00816,S0064,C00118,2,10,84112.2,77732
SL003134,06-May-25,P00816,S0064,C00499,1,0,46729,38866
SL004995,05-Mar-20,P00816,S0004,C00936,1,10,42056.1,38866
SL003752,01-Jun-26,P00816,S0074,C00225,7,20,261682.4,272062
SL002803,03-Sep-25,P00816,S0094,C00057,6,25,210280.5,233196
SL000320,30-Aug-23,P00816,S0074,C00073,6,25,210280.5,233196
SL002315,17-Jun-24,P00817,S0043,C00931,7,5,57316.35,46207
SL001291,11-Oct-23,P00817,S0085,C00559,10,5,81880.5,66010
SL002309,29-Apr-22,P00817,S0086,C00723,6,5,49128.3,39606
SL004234,07-Dec-25,P00817,S0098,C00282,6,5,49128.3,39606
SL000519,10-Oct-23,P00817,S0074,C00999,1,10,7757.1,6601
SL002561,24-Sep-22,P00817,S0095,C00314,2,25,12928.5,13202
SL003863,15-Jun-25,P00817,S0029,C00334,7,15,51283.05,46207
SL003989,03-Feb-26,P00818,S0012,C00959,3,10,92769.3,73881
SL003262,05-Feb-25,P00818,S0066,C00965,2,0,68718,49254
SL004186,08-Jan-26,P00818,S0048,C00547,7,0,240513,172389
SL004385,28-Jun-24,P00818,S0031,C00924,9,10,278307.9,221643
SL000199,19-Nov-25,P00818,S0052,C00842,5,10,154615.5,123135
SL001815,12-Mar-26,P00818,S0059,C00476,3,0,103077,73881
SL002475,16-Mar-26,P00818,S0031,C00272,8,20,219897.6,197016
SL004200,12-Jun-26,P00818,S0038,C00295,6,25,154615.5,147762
SL003706,29-Jul-23,P00818,S0017,C00809,7,25,180384.75,172389
SL003418,11-Dec-25,P00818,S0006,C00230,8,25,206154,197016
SL003983,16-Jan-26,P00818,S0017,C00949,7,15,204436.05,172389
SL001272,01-May-24,P00819,S0075,C00980,2,5,4786.1,3864
SL004950,24-Nov-22,P00819,S0019,C00860,6,0,15114,11592
SL002790,01-Feb-25,P00819,S0018,C00371,1,0,2519,1932
SL004229,03-Feb-26,P00819,S0024,C00177,10,10,22671,19320
SL002411,07-Jan-26,P00819,S0059,C00842,3,20,6045.6,5796
SL003910,11-Sep-25,P00819,S0096,C00593,10,15,21411.5,19320
SL004160,26-Oct-24,P00820,S0097,C00904,8,10,61552.8,52416
SL004347,24-Nov-25,P00820,S0068,C00923,4,25,25647,26208
SL003011,09-Aug-21,P00820,S0007,C00459,3,25,19235.25,19656
SL001326,02-Jul-25,P00820,S0003,C00111,9,25,57705.75,58968
SL002348,14-Apr-26,P00820,S0048,C00510,3,15,21799.95,19656
SL001395,12-Apr-24,P00821,S0017,C00647,3,0,44607,35436
SL001953,20-Mar-26,P00821,S0032,C00187,5,5,70627.75,59060
SL004309,04-Oct-21,P00821,S0004,C00993,3,10,40146.3,35436
SL000410,23-Dec-24,P00821,S0058,C00219,10,25,111517.5,118120
SL002256,24-Jun-26,P00821,S0059,C00939,5,15,63193.25,59060
SL004365,22-Apr-25,P00822,S0048,C00372,2,0,63238,46282
SL000986,13-Feb-26,P00822,S0078,C00305,6,0,189714,138846
SL000957,08-Jun-26,P00822,S0045,C00016,6,20,151771.2,138846
SL003070,15-Dec-21,P00822,S0059,C00280,8,25,189714,185128
SL003095,05-May-20,P00822,S0071,C00225,4,15,107504.6,92564
SL004391,21-May-25,P00823,S0091,C00142,8,10,116848.8,96536
SL004188,12-Apr-25,P00823,S0070,C00194,8,25,97374,96536
SL003402,13-Aug-24,P00823,S0035,C00600,7,15,96562.55,84469
SL001561,24-Sep-22,P00823,S0096,C00168,6,0,97374,72402
SL003476,30-Sep-24,P00823,S0053,C00359,3,15,41383.95,36201
SL002291,18-Jun-26,P00823,S0052,C00048,1,0,16229,12067
SL001659,13-Jun-26,P00823,S0051,C00255,7,5,107922.85,84469
SL001768,31-May-26,P00824,S0070,C00736,7,15,77760.55,69167
SL000455,05-Jun-22,P00824,S0023,C00890,9,15,99977.85,88929
SL004128,21-Sep-22,P00824,S0072,C00376,1,20,10455.2,9881
SL003042,31-Jul-24,P00824,S0089,C00085,5,0,65345,49405
SL002202,03-Jul-21,P00824,S0097,C00622,5,10,58810.5,49405
SL004293,20-Aug-23,P00824,S0064,C00831,4,10,47048.4,39524
SL003226,24-Mar-26,P00824,S0070,C00230,10,10,117621,98810
SL000514,03-Oct-25,P00824,S0013,C00898,1,10,11762.1,9881
SL002054,22-Apr-21,P00824,S0080,C00367,6,25,58810.5,59286
SL002239,25-Dec-24,P00825,S0013,C00159,7,0,326053,273028
SL003812,24-Nov-20,P00825,S0019,C00444,1,5,44250.05,39004
SL000073,08-Oct-23,P00825,S0005,C00680,7,5,309750.35,273028
SL004109,13-Mar-24,P00825,S0069,C00942,2,10,83842.2,78008
SL000993,04-Nov-23,P00825,S0047,C00213,8,10,335368.8,312032
SL000818,30-Apr-26,P00825,S0010,C00263,9,20,335368.8,351036
SL004094,16-Oct-25,P00825,S0036,C00887,10,15,395921.5,390040
SL003768,24-Oct-21,P00825,S0027,C00211,10,15,395921.5,390040
SL001350,30-Aug-24,P00826,S0093,C00370,4,5,1174.2,908
SL002951,08-Oct-22,P00826,S0083,C00167,1,5,293.55,227
SL001408,01-Sep-24,P00826,S0076,C00817,7,20,1730.4,1589
SL002212,09-Jan-24,P00827,S0042,C00467,9,0,1521,1170
SL001709,04-Oct-24,P00827,S0095,C00534,1,0,169,130
SL001870,28-Sep-25,P00827,S0005,C00908,8,10,1216.8,1040
SL001914,15-Apr-24,P00827,S0007,C00858,8,5,1284.4,1040
SL000862,13-Nov-22,P00828,S0009,C00856,5,0,1545,1150
SL004860,22-Dec-25,P00828,S0083,C00288,8,10,2224.8,1840
SL003096,08-Nov-21,P00829,S0075,C00075,3,10,942.3,843
SL003028,29-Oct-21,P00829,S0060,C00512,2,25,523.5,562
SL003055,29-May-21,P00829,S0080,C00288,4,5,1326.2,1124
SL000304,19-Mar-21,P00829,S0005,C00781,9,10,2826.9,2529
SL003087,17-May-24,P00829,S0057,C00020,9,10,2826.9,2529
SL002894,04-Oct-23,P00829,S0023,C00984,5,10,1570.5,1405
SL003074,13-Jul-25,P00829,S0002,C00799,10,10,3141,2810
SL004820,10-May-26,P00830,S0080,C00055,10,0,3790,3220
SL004587,07-Mar-22,P00830,S0033,C00184,4,0,1516,1288
SL000269,23-Feb-25,P00830,S0014,C00914,2,0,758,644
SL004282,22-Sep-25,P00830,S0089,C00038,9,10,3069.9,2898
SL003710,11-Oct-25,P00830,S0007,C00459,4,25,1137,1288
SL002234,05-Jul-21,P00831,S0031,C00604,3,10,105.3,84
SL001337,24-Jun-25,P00831,S0054,C00119,2,5,74.1,56
SL004292,13-Mar-26,P00832,S0056,C00356,3,0,267,207
SL004881,27-Sep-22,P00832,S0099,C00946,8,0,712,552
SL002260,04-Aug-25,P00832,S0078,C00391,5,5,422.75,345
SL000618,24-Oct-25,P00832,S0057,C00847,1,10,80.1,69
SL001660,19-Dec-25,P00832,S0088,C00697,9,25,600.75,621
SL001971,30-Mar-24,P00833,S0070,C00044,4,25,1167,1168
SL004322,02-Jan-23,P00833,S0065,C00533,4,0,1556,1168
SL003306,01-Jun-24,P00833,S0098,C00611,5,25,1458.75,1460
SL000705,22-Sep-23,P00833,S0065,C00983,4,15,1322.6,1168
SL002242,06-Sep-23,P00834,S0048,C00537,2,5,245.1,172
SL002446,06-Jan-25,P00834,S0096,C00795,4,10,464.4,344
SL002163,29-Apr-26,P00834,S0061,C00414,7,0,903,602
SL002395,03-Mar-22,P00834,S0013,C00792,3,0,387,258
SL000536,22-Feb-24,P00835,S0097,C00271,1,5,284.05,235
SL001616,06-Jan-26,P00836,S0027,C00084,7,15,2195.55,1862
SL001568,01-Mar-25,P00836,S0045,C00522,9,15,2822.85,2394
SL001756,10-Sep-25,P00836,S0033,C00601,10,10,3321,2660
SL002140,11-Apr-21,P00836,S0016,C00855,7,0,2583,1862
SL000729,22-Sep-24,P00836,S0093,C00200,6,10,1992.6,1596
SL004878,10-Jun-26,P00836,S0009,C00910,8,20,2361.6,2128
SL004476,24-May-23,P00836,S0093,C00875,7,25,1937.25,1862
SL003289,02-Dec-25,P00837,S0002,C00944,8,0,4552,3192
SL004202,07-Mar-24,P00837,S0011,C00065,7,10,3584.7,2793
SL004945,02-Jan-25,P00838,S0032,C00764,8,20,697.6,704
SL001298,29-Jun-25,P00838,S0020,C00399,3,0,327,264
SL002716,28-Apr-26,P00838,S0023,C00204,10,0,1090,880
SL004869,12-Sep-24,P00838,S0098,C00681,3,5,310.65,264
SL000309,23-Jan-25,P00838,S0047,C00159,2,10,196.2,176
SL001369,14-Jan-22,P00838,S0025,C00776,3,0,327,264
SL003237,03-Apr-26,P00839,S0098,C00751,1,0,379,298
SL003591,08-Aug-24,P00839,S0055,C00916,7,0,2653,2086
SL002150,22-Jul-22,P00839,S0035,C00250,6,15,1932.9,1788
SL002292,05-Mar-21,P00839,S0037,C00785,2,15,644.3,596
SL003231,28-Mar-24,P00839,S0034,C00441,9,15,2899.35,2682
SL000767,28-Aug-23,P00840,S0066,C00145,4,5,1326.2,1148
SL004833,01-Nov-24,P00840,S0079,C00510,9,0,3141,2583
SL003282,02-Aug-23,P00840,S0087,C00370,9,5,2983.95,2583
SL000972,26-Jun-26,P00840,S0030,C00741,5,5,1657.75,1435
SL002791,11-Jun-25,P00840,S0027,C00424,2,5,663.1,574
SL001391,18-Jan-25,P00840,S0040,C00999,8,10,2512.8,2296
SL004392,18-Nov-24,P00840,S0045,C00188,1,25,261.75,287
SL000502,03-May-21,P00840,S0047,C00149,2,25,523.5,574
SL003724,04-Feb-24,P00840,S0059,C00869,8,15,2373.2,2296
SL001375,23-Nov-21,P00841,S0032,C00792,4,0,956,724
SL003884,24-Jul-22,P00841,S0016,C00276,9,0,2151,1629
SL002599,18-Oct-25,P00841,S0037,C00547,5,25,896.25,905
SL002062,23-Oct-21,P00841,S0100,C00192,5,15,1015.75,905
SL004231,05-Jan-25,P00841,S0042,C00905,7,5,1589.35,1267
SL004686,07-Feb-24,P00842,S0007,C00334,3,15,1017.45,957
SL002642,01-Jul-24,P00842,S0007,C00205,2,0,798,638
SL003321,11-Sep-24,P00842,S0042,C00508,3,5,1137.15,957
SL001882,07-May-26,P00842,S0036,C00750,3,25,897.75,957
SL003869,29-Jan-21,P00842,S0079,C00081,7,0,2793,2233
SL004584,15-Sep-22,P00843,S0083,C00971,4,5,1592.2,1332
SL001789,24-Jul-25,P00843,S0099,C00772,9,5,3582.45,2997
SL003577,28-Apr-24,P00843,S0060,C00381,3,10,1131.3,999
SL001846,05-Jun-21,P00843,S0092,C00845,8,20,2681.6,2664
SL001946,06-May-26,P00843,S0096,C00800,9,20,3016.8,2997
SL003900,03-Nov-24,P00843,S0078,C00958,1,20,335.2,333
SL003615,29-Jun-26,P00843,S0098,C00155,8,25,2514,2664
SL004042,05-Dec-22,P00844,S0007,C00814,4,0,1676,1208
SL003413,28-Jun-26,P00844,S0075,C00888,10,0,4190,3020
SL003926,31-Dec-25,P00844,S0055,C00537,9,0,3771,2718
SL000584,31-Mar-25,P00844,S0088,C00094,2,10,754.2,604
SL001442,07-Sep-22,P00844,S0056,C00999,4,25,1257,1208
SL003509,08-Jun-25,P00845,S0030,C00697,6,25,1795.5,1824
SL001700,02-Oct-25,P00845,S0017,C00165,10,0,3990,3040
SL000648,23-Mar-25,P00845,S0061,C00372,8,10,2872.8,2432
SL000526,09-Mar-23,P00845,S0023,C00776,10,10,3591,3040
SL002771,07-Apr-26,P00845,S0020,C00456,7,20,2234.4,2128
SL002427,03-Jul-25,P00845,S0092,C00047,7,20,2234.4,2128
SL004248,07-Jun-23,P00845,S0019,C00575,3,15,1017.45,912
SL004734,12-Mar-24,P00845,S0092,C00450,2,15,678.3,608
SL000886,30-Apr-22,P00846,S0057,C00186,2,25,733.5,762
SL000412,28-Feb-24,P00846,S0048,C00026,1,10,440.1,381
SL003781,12-May-26,P00846,S0044,C00630,1,0,489,381
SL002382,27-Jun-25,P00846,S0001,C00263,2,25,733.5,762
SL004431,09-May-26,P00846,S0034,C00770,3,25,1100.25,1143
SL004223,11-Aug-25,P00846,S0033,C00839,10,0,4890,3810
SL003619,26-Mar-26,P00846,S0035,C00473,4,15,1662.6,1524
SL001621,29-Sep-25,P00847,S0065,C00503,8,0,4392,3024
SL003804,27-Mar-26,P00847,S0016,C00621,7,5,3650.85,2646
SL003043,17-Sep-23,P00847,S0049,C00898,3,15,1399.95,1134
SL000430,29-Aug-25,P00848,S0089,C00086,1,5,255.55,193
SL002818,18-Dec-25,P00848,S0044,C00486,9,5,2299.95,1737
SL000515,14-Mar-26,P00848,S0033,C00319,1,5,255.55,193
SL000347,29-Jan-22,P00848,S0098,C00304,1,10,242.1,193
SL002631,22-Feb-26,P00848,S0072,C00948,6,10,1452.6,1158
SL003548,01-Jan-26,P00849,S0018,C00116,5,0,1995,1725
SL004488,02-Aug-23,P00849,S0024,C00959,4,0,1596,1380
SL002361,31-Jan-26,P00849,S0009,C00362,10,0,3990,3450
SL001890,11-Dec-24,P00849,S0023,C00857,5,0,1995,1725
SL000190,11-Jul-23,P00849,S0008,C00911,4,0,1596,1380
SL001428,02-Apr-20,P00849,S0006,C00983,9,5,3411.45,3105
SL002628,15-Sep-23,P00849,S0062,C00730,1,5,379.05,345
SL000607,21-Mar-22,P00849,S0092,C00989,5,10,1795.5,1725
SL003345,13-Oct-20,P00849,S0048,C00311,8,15,2713.2,2760
SL004078,10-Dec-25,P00850,S0077,C00416,4,25,867,968
SL003799,01-Apr-26,P00850,S0071,C00651,3,0,867,726
SL002912,18-Jun-22,P00850,S0012,C00674,3,0,867,726
SL002124,21-Aug-24,P00850,S0032,C00007,3,0,867,726
SL000524,30-Oct-25,P00850,S0026,C00830,8,0,2312,1936
SL003902,28-Nov-22,P00850,S0094,C00168,6,5,1647.3,1452
SL002334,11-Apr-26,P00850,S0071,C00675,5,5,1372.75,1210
SL001452,20-Nov-23,P00850,S0053,C00556,7,5,1921.85,1694
SL002820,03-Jun-26,P00850,S0023,C00042,10,10,2601,2420
SL001141,30-Jun-25,P00851,S0024,C00679,6,0,654,468
SL001463,29-Mar-26,P00851,S0062,C00716,4,5,414.2,312
SL004685,27-Jan-25,P00851,S0007,C00261,2,10,196.2,156
SL003828,08-May-24,P00851,S0073,C00039,7,10,686.7,546
SL000490,04-Dec-21,P00851,S0002,C00255,1,0,109,78
SL004645,03-Dec-25,P00851,S0065,C00550,3,25,245.25,234
SL003139,25-Jul-23,P00852,S0044,C00681,3,0,447,294
SL000352,25-Jul-21,P00852,S0046,C00512,3,0,447,294
SL002880,11-Jun-26,P00852,S0087,C00399,9,0,1341,882
SL004417,13-Dec-25,P00852,S0060,C00016,8,5,1132.4,784
SL003517,26-Dec-23,P00852,S0031,C00405,2,5,283.1,196
SL002557,01-Apr-25,P00852,S0047,C00210,10,10,1341,980
SL001273,04-Mar-26,P00853,S0073,C00133,1,0,349,246
SL002611,21-Jul-23,P00853,S0004,C00913,3,0,1047,738
SL001389,11-May-24,P00853,S0044,C00411,5,0,1745,1230
SL003073,06-Oct-25,P00853,S0006,C00373,1,5,331.55,246
SL002362,01-Mar-23,P00854,S0070,C00777,4,10,2660.4,2248
SL003563,06-Jan-26,P00854,S0089,C00841,5,0,3695,2810
SL004822,15-Jun-26,P00854,S0098,C00045,5,0,3695,2810
SL003915,23-May-26,P00854,S0015,C00365,10,5,7020.5,5620
SL000582,20-Dec-25,P00854,S0089,C00749,8,10,5320.8,4496
SL002543,03-Dec-25,P00854,S0006,C00577,9,0,6651,5058
SL004803,25-Sep-25,P00855,S0039,C00506,8,0,792,608
SL003981,17-Jan-26,P00855,S0047,C00240,10,5,940.5,760
SL001841,10-Sep-24,P00855,S0023,C00782,3,5,282.15,228
SL003017,09-Dec-25,P00855,S0090,C00621,4,5,376.2,304
SL002126,04-Nov-24,P00856,S0021,C00652,10,10,5121,4490
SL004588,09-Apr-25,P00856,S0024,C00131,5,0,2845,2245
SL003507,04-Apr-23,P00856,S0030,C00527,2,5,1081.1,898
SL001217,13-Aug-23,P00856,S0020,C00445,4,5,2162.2,1796
SL002703,29-Sep-22,P00856,S0085,C00403,10,10,5121,4490
SL001619,10-May-25,P00857,S0049,C00694,6,0,3954,3420
SL002355,05-Jun-26,P00857,S0056,C00435,1,10,593.1,570
SL002081,17-Jan-26,P00857,S0081,C00631,4,5,2504.2,2280
SL002583,27-Jul-24,P00857,S0003,C00758,4,25,1977,2280
SL001606,05-May-23,P00858,S0054,C00136,10,10,4491,3960
SL002931,31-Aug-24,P00858,S0067,C00596,4,15,1696.6,1584
SL004025,21-Sep-24,P00858,S0066,C00260,6,15,2544.9,2376
SL000797,27-Apr-26,P00858,S0028,C00987,6,0,2994,2376
SL000078,10-Apr-25,P00858,S0026,C00967,3,0,1497,1188
SL003091,23-Oct-22,P00858,S0062,C00364,1,0,499,396
SL003751,24-Jun-23,P00858,S0041,C00357,8,0,3992,3168
SL001550,11-May-26,P00859,S0081,C00593,1,20,583.2,505
SL004868,24-Jun-24,P00859,S0006,C00871,3,0,2187,1515
SL004276,21-Apr-23,P00859,S0034,C00695,1,0,729,505
SL002195,02-Jun-26,P00859,S0099,C00824,2,5,1385.1,1010
SL002102,26-Aug-23,P00859,S0080,C00946,3,20,1749.6,1515
SL000711,30-Mar-22,P00860,S0029,C00606,10,25,4492.5,4560
SL001762,10-Jan-24,P00860,S0078,C00623,6,0,3594,2736
SL003924,18-Oct-23,P00860,S0052,C00268,5,15,2545.75,2280
SL003477,14-Aug-24,P00860,S0026,C00555,10,0,5990,4560
SL003438,12-May-21,P00861,S0016,C00340,7,5,3717.35,2716
SL001270,17-Mar-24,P00861,S0010,C00836,7,20,3130.4,2716
SL001936,14-Aug-25,P00861,S0051,C00620,1,25,419.25,388
SL003778,22-Jul-20,P00861,S0099,C00033,4,25,1677,1552
SL004915,13-Oct-24,P00861,S0018,C00070,2,25,838.5,776
SL003436,24-Aug-24,P00861,S0026,C00059,8,5,4248.4,3104
SL002299,31-Jul-25,P00861,S0010,C00526,10,0,5590,3880
SL003032,21-Jul-20,P00861,S0067,C00646,9,0,5031,3492
SL002929,09-Jun-26,P00861,S0019,C00295,8,5,4248.4,3104
SL000872,21-May-26,P00862,S0033,C00412,3,5,1165.65,888
SL002926,05-Nov-25,P00862,S0040,C00749,6,0,2454,1776
SL003341,28-May-25,P00862,S0071,C00657,2,5,777.1,592
SL001951,17-Nov-22,P00862,S0046,C00864,4,5,1554.2,1184
SL003056,20-Mar-25,P00862,S0028,C00525,4,10,1472.4,1184
SL002220,07-Feb-26,P00862,S0045,C00821,6,25,1840.5,1776
SL004610,28-Feb-25,P00863,S0043,C00598,4,10,1436.4,1156
SL001129,24-Mar-26,P00863,S0061,C00966,10,5,3790.5,2890
SL002473,12-Jan-26,P00864,S0032,C00694,8,5,676.4,544
SL003963,14-Jul-24,P00864,S0087,C00968,2,10,160.2,136
SL002430,24-Jun-26,P00864,S0089,C00939,7,10,560.7,476
SL004086,16-Oct-20,P00864,S0097,C00120,10,25,667.5,680
SL001031,26-Apr-24,P00864,S0063,C00129,9,25,600.75,612
SL003490,23-Feb-25,P00864,S0020,C00855,2,0,178,136
SL002097,05-Apr-21,P00865,S0092,C00141,6,0,2154,1590
SL000047,03-Jun-26,P00865,S0090,C00475,7,0,2513,1855
SL002249,23-Feb-21,P00865,S0094,C00849,10,0,3590,2650
SL001811,12-May-24,P00865,S0069,C00518,8,0,2872,2120
SL004446,21-May-22,P00865,S0034,C00390,3,5,1023.15,795
SL001576,30-May-24,P00866,S0064,C00067,3,0,2247,1704
SL001476,13-Mar-26,P00866,S0069,C00437,4,0,2996,2272
