InventoryID,Date,ProductID,StoreID,OpeningStock,PurchaseQty,SalesQty,ClosingStock
INV03902,04-04-2024,P00782,S0071,87,27,7,107
INV03903,19-06-2026,P00782,S0078,53,26,9,70
INV03904,18-11-2022,P00782,S0080,93,19,1,111
INV03905,19-06-2025,P00782,S0085,87,8,4,91
INV03906,17-04-2024,P00783,S0070,73,33,8,98
INV03907,18-04-2026,P00783,S0087,59,34,3,90
INV03908,29-03-2023,P00784,S0010,98,39,1,136
INV03909,30-04-2025,P00784,S0068,111,20,3,128
INV03910,12-09-2025,P00785,S0008,87,32,2,117
INV03911,04-04-2026,P00785,S0035,136,8,2,142
INV03912,17-06-2026,P00785,S0068,109,6,4,111
INV03913,29-03-2024,P00786,S0021,63,23,4,82
INV03914,09-03-2020,P00786,S0027,70,39,4,105
INV03915,11-10-2025,P00786,S0036,117,0,3,114
INV03916,28-11-2024,P00786,S0076,92,8,3,97
INV03917,04-12-2024,P00786,S0090,81,29,3,107
INV03918,06-11-2021,P00787,S0001,116,8,4,120
INV03919,08-04-2026,P00787,S0004,71,29,1,99
INV03920,08-12-2024,P00787,S0013,138,19,9,148
INV03921,29-07-2023,P00787,S0021,73,25,6,92
INV03922,01-05-2026,P00787,S0084,30,28,1,57
INV03923,01-08-2021,P00787,S0087,129,36,5,160
INV03924,19-08-2024,P00787,S0097,114,20,6,128
INV03925,08-10-2024,P00787,S0097,128,29,7,150
INV03926,21-02-2026,P00788,S0079,154,28,9,173
INV03927,24-12-2021,P00788,S0083,41,8,6,43
INV03928,25-06-2025,P00788,S0085,90,28,10,108
INV03929,28-04-2026,P00789,S0075,47,37,3,81
INV03930,22-07-2021,P00790,S0021,77,34,6,105
INV03931,19-02-2026,P00790,S0048,97,33,4,126
INV03932,25-05-2025,P00790,S0085,122,32,2,152
INV03933,26-05-2026,P00790,S0095,63,28,9,82
INV03934,01-03-2026,P00791,S0031,69,9,7,71
INV03935,26-04-2026,P00791,S0038,52,2,10,44
INV03936,19-06-2026,P00792,S0007,69,23,3,89
INV03937,18-10-2023,P00792,S0040,145,39,9,175
INV03938,22-08-2024,P00792,S0086,48,25,9,64
INV03939,01-09-2023,P00792,S0087,83,39,3,119
INV03940,04-06-2020,P00792,S0089,105,19,10,114
INV03941,29-08-2025,P00793,S0017,35,38,6,67
INV03942,01-01-2024,P00793,S0023,74,26,5,95
INV03943,27-04-2026,P00793,S0051,76,18,3,91
INV03944,14-09-2025,P00793,S0075,120,32,5,147
INV03945,21-10-2025,P00793,S0086,70,7,3,74
INV03946,11-06-2025,P00793,S0093,135,19,7,147
INV03947,22-06-2025,P00794,S0012,40,40,10,70
INV03948,21-12-2025,P00794,S0017,98,29,2,125
INV03949,24-05-2026,P00794,S0034,64,11,3,72
INV03950,18-12-2023,P00794,S0054,58,8,9,57
INV03951,19-05-2026,P00794,S0067,121,2,2,121
INV03952,20-02-2024,P00795,S0038,88,38,8,118
INV03953,21-11-2022,P00796,S0007,117,17,8,126
INV03954,30-06-2026,P00796,S0030,105,19,4,120
INV03955,18-01-2025,P00796,S0034,79,21,6,94
INV03956,16-09-2024,P00796,S0045,27,16,5,38
INV03957,04-09-2023,P00796,S0052,75,16,2,89
INV03958,22-03-2023,P00796,S0076,119,17,5,131
INV03959,21-06-2023,P00796,S0085,44,23,5,62
INV03960,14-05-2026,P00797,S0002,113,33,8,138
INV03961,10-05-2023,P00797,S0047,105,38,5,138
INV03962,08-10-2022,P00797,S0054,31,27,4,54
INV03963,19-03-2024,P00797,S0058,124,34,1,157
INV03964,07-05-2026,P00797,S0079,88,36,5,119
INV03965,17-12-2025,P00798,S0014,71,0,3,68
INV03966,02-02-2025,P00798,S0016,106,3,7,102
INV03967,08-05-2025,P00798,S0086,140,19,2,157
INV03968,15-08-2022,P00799,S0019,34,6,3,37
INV03969,05-01-2026,P00799,S0068,126,20,2,144
INV03970,26-05-2026,P00799,S0071,133,27,1,159
INV03971,23-09-2023,P00799,S0086,85,35,8,112
INV03972,16-01-2026,P00800,S0062,107,0,2,105
INV03973,11-02-2025,P00800,S0083,86,40,9,117
INV03974,17-08-2025,P00801,S0007,97,2,9,90
INV03975,20-07-2020,P00801,S0036,122,25,6,141
INV03976,30-11-2025,P00801,S0043,152,21,4,169
INV03977,11-07-2022,P00801,S0078,39,28,7,60
INV03978,23-07-2022,P00801,S0084,102,1,1,102
INV03979,22-07-2025,P00801,S0095,52,1,4,49
INV03980,17-06-2026,P00802,S0031,118,0,10,108
INV03981,12-05-2023,P00802,S0043,90,19,3,106
INV03982,06-06-2026,P00803,S0003,48,20,3,65
INV03983,24-03-2026,P00803,S0014,67,16,6,77
INV03984,24-12-2023,P00803,S0021,61,22,5,78
INV03985,09-05-2025,P00803,S0024,147,3,10,140
INV03986,18-08-2023,P00803,S0062,119,29,8,140
INV03987,22-10-2023,P00803,S0065,115,34,4,145
INV03988,17-12-2024,P00803,S0083,102,14,3,113
INV03989,02-04-2026,P00803,S0086,54,29,1,82
INV03990,08-08-2025,P00804,S0006,79,26,4,101
INV03991,08-12-2025,P00804,S0014,100,16,5,111
INV03992,01-02-2025,P00804,S0023,144,31,5,170
INV03993,03-06-2020,P00804,S0058,37,2,1,38
INV03994,15-01-2026,P00804,S0058,38,23,2,59
INV03995,19-09-2023,P00804,S0063,100,25,3,122
INV03996,01-04-2024,P00804,S0083,52,14,2,64
INV03997,09-10-2024,P00804,S0092,135,10,7,138
INV05005,15-06-2026,P00805,S0069,111,15,0,126
INV03998,08-09-2025,P00806,S0022,120,8,10,118
INV03999,10-04-2026,P00806,S0051,98,1,9,90
INV04000,05-10-2025,P00806,S0052,103,15,2,116
INV04001,07-08-2025,P00806,S0082,111,28,7,132
INV04002,09-09-2023,P00806,S0087,29,8,6,31
INV04003,22-11-2022,P00807,S0037,140,0,8,132
INV04004,05-02-2024,P00807,S0046,33,13,2,44
INV04005,11-08-2025,P00807,S0058,126,1,7,120
INV04006,18-03-2022,P00807,S0060,45,18,1,62
INV04007,29-08-2025,P00807,S0068,110,4,1,113
INV04008,23-12-2023,P00807,S0080,78,34,8,104
INV04009,01-12-2024,P00807,S0083,84,33,8,109
INV04010,23-01-2024,P00807,S0089,84,8,2,90
INV04011,10-03-2024,P00808,S0004,142,27,9,160
INV04012,13-05-2026,P00808,S0014,107,24,7,124
INV04013,29-08-2025,P00808,S0044,61,27,5,83
INV04014,13-12-2020,P00808,S0050,151,2,4,149
INV04015,07-01-2025,P00808,S0097,57,30,2,85
INV04016,25-10-2025,P00809,S0005,69,20,5,84
INV04017,25-04-2025,P00809,S0033,105,32,7,130
INV04018,12-02-2024,P00809,S0075,113,24,9,128
INV04019,04-12-2021,P00809,S0082,45,1,5,41
INV04020,18-05-2026,P00809,S0100,25,12,3,34
INV04021,15-05-2026,P00810,S0004,153,20,7,166
INV04022,29-11-2022,P00810,S0015,70,24,3,91
INV04023,20-01-2023,P00810,S0040,109,10,7,112
INV04024,15-06-2026,P00810,S0070,110,5,2,113
INV04025,08-06-2026,P00810,S0094,110,25,6,129
INV04026,04-08-2022,P00811,S0006,103,13,1,115
INV04027,04-01-2024,P00811,S0024,66,39,2,103
INV04028,31-10-2023,P00811,S0074,79,1,4,76
INV04029,18-07-2023,P00811,S0081,150,34,5,179
INV04030,28-09-2022,P00811,S0092,139,26,4,161
INV04031,02-05-2024,P00812,S0028,141,30,10,161
INV04032,15-01-2026,P00812,S0040,131,18,4,145
INV04033,11-03-2025,P00812,S0045,149,16,8,157
INV04034,06-06-2022,P00812,S0048,91,37,7,121
INV04035,05-08-2023,P00812,S0059,45,23,6,62
INV04036,20-02-2026,P00812,S0065,130,24,6,148
INV04037,07-01-2026,P00812,S0068,54,14,1,67
INV04038,04-07-2025,P00812,S0078,64,19,6,77
INV04039,01-01-2022,P00812,S0087,103,28,2,129
INV04040,28-01-2020,P00813,S0051,145,8,3,150
INV04041,26-02-2024,P00813,S0088,141,13,1,153
INV04042,23-06-2026,P00813,S0097,140,17,6,151
INV04043,12-10-2022,P00814,S0005,44,6,1,49
INV04044,24-03-2025,P00814,S0007,33,32,7,58
INV04045,26-10-2025,P00814,S0007,58,10,3,65
INV04046,24-12-2025,P00814,S0045,130,32,5,157
INV04047,20-05-2023,P00815,S0006,149,9,4,154
INV04048,25-04-2026,P00815,S0051,65,27,4,88
INV04049,30-09-2025,P00815,S0085,107,4,4,107
INV04050,27-04-2022,P00815,S0100,43,33,5,71
INV04051,05-03-2020,P00816,S0004,23,11,1,33
INV04052,23-11-2021,P00816,S0028,80,8,7,81
INV04053,28-09-2022,P00816,S0043,152,4,7,149
INV04054,25-07-2024,P00816,S0064,34,13,2,45
INV04055,06-05-2025,P00816,S0064,45,19,1,63
INV04056,30-08-2023,P00816,S0074,44,36,6,74
INV04057,01-06-2026,P00816,S0074,74,22,7,89
INV04058,03-06-2026,P00816,S0076,147,1,10,138
INV04059,03-09-2025,P00816,S0094,30,9,6,33
INV04060,15-06-2025,P00817,S0029,74,10,7,77
INV04061,17-06-2024,P00817,S0043,141,32,7,166
INV04062,10-10-2023,P00817,S0074,137,27,1,163
INV04063,11-10-2023,P00817,S0085,142,22,10,154
INV04064,29-04-2022,P00817,S0086,152,4,6,150
INV04065,24-09-2022,P00817,S0095,122,3,2,123
INV04066,07-12-2025,P00817,S0098,34,28,6,56
INV04067,11-12-2025,P00818,S0006,132,34,8,158
INV04068,03-02-2026,P00818,S0012,25,22,3,44
INV04069,29-07-2023,P00818,S0017,153,15,7,161
INV04070,16-01-2026,P00818,S0017,161,36,7,190
INV04071,28-06-2024,P00818,S0031,55,23,9,69
INV04072,16-03-2026,P00818,S0031,69,24,8,85
INV04073,12-06-2026,P00818,S0038,111,28,6,133
INV04074,08-01-2026,P00818,S0048,139,24,7,156
INV04075,19-11-2025,P00818,S0052,152,9,5,156
INV04076,12-03-2026,P00818,S0059,118,25,3,140
INV04077,05-02-2025,P00818,S0066,124,10,2,132
INV04078,01-02-2025,P00819,S0018,51,22,1,72
INV04079,24-11-2022,P00819,S0019,134,21,6,149
INV04080,03-02-2026,P00819,S0024,152,0,10,142
INV04081,07-01-2026,P00819,S0059,91,33,3,121
INV04082,01-05-2024,P00819,S0075,47,31,2,76
INV04083,11-09-2025,P00819,S0096,159,33,10,182
INV04084,02-07-2025,P00820,S0003,40,25,9,56
INV04085,09-08-2021,P00820,S0007,108,19,3,124
INV04086,14-04-2026,P00820,S0048,111,23,3,131
INV04087,24-11-2025,P00820,S0068,35,27,4,58
INV04088,26-10-2024,P00820,S0097,158,7,8,157
INV04089,04-10-2021,P00821,S0004,59,35,3,91
INV04090,12-04-2024,P00821,S0017,85,9,3,91
INV04091,20-03-2026,P00821,S0032,145,11,5,151
INV04092,23-12-2024,P00821,S0058,64,40,10,94
INV04093,24-06-2026,P00821,S0059,105,30,5,130
INV04094,08-06-2026,P00822,S0045,140,8,6,142
INV04095,22-04-2025,P00822,S0048,25,22,2,45
INV04096,15-12-2021,P00822,S0059,45,32,8,69
INV04097,05-05-2020,P00822,S0071,51,14,4,61
INV04098,13-02-2026,P00822,S0078,119,37,6,150
INV04099,13-08-2024,P00823,S0035,150,23,7,166
INV04100,13-06-2026,P00823,S0051,99,11,7,103
INV04101,18-06-2026,P00823,S0052,25,21,1,45
INV04102,30-09-2024,P00823,S0053,67,37,3,101
INV04103,12-04-2025,P00823,S0070,152,18,8,162
INV04104,21-05-2025,P00823,S0091,28,16,8,36
INV04105,24-09-2022,P00823,S0096,48,19,6,61
INV04106,03-10-2025,P00824,S0013,132,13,1,144
INV04107,05-06-2022,P00824,S0023,142,31,9,164
INV04108,20-08-2023,P00824,S0064,30,14,4,40
INV04109,24-03-2026,P00824,S0070,110,31,10,131
INV04110,31-05-2026,P00824,S0070,131,37,7,161
INV04111,21-09-2022,P00824,S0072,42,26,1,67
INV04112,22-04-2021,P00824,S0080,116,27,6,137
INV04113,31-07-2024,P00824,S0089,60,17,5,72
INV04114,03-07-2021,P00824,S0097,120,1,5,116
INV04115,08-10-2023,P00825,S0005,40,32,7,65
INV04116,30-04-2026,P00825,S0010,51,2,9,44
INV04117,25-12-2024,P00825,S0013,104,5,7,102
INV04118,24-11-2020,P00825,S0019,74,5,1,78
INV04119,24-10-2021,P00825,S0027,125,4,10,119
INV04120,16-10-2025,P00825,S0036,33,14,10,37
INV04121,04-11-2023,P00825,S0047,29,32,8,53
INV04122,13-03-2024,P00825,S0069,67,15,2,80
INV04123,01-09-2024,P00826,S0076,124,31,7,148
INV04124,08-10-2022,P00826,S0083,105,2,1,106
INV04125,30-08-2024,P00826,S0093,148,36,4,180
INV04126,28-09-2025,P00827,S0005,143,9,8,144
INV04127,15-04-2024,P00827,S0007,69,35,8,96
INV04128,09-01-2024,P00827,S0042,54,2,9,47
INV04129,04-10-2024,P00827,S0095,141,10,1,150
INV04130,13-11-2022,P00828,S0009,55,21,5,71
INV04131,22-12-2025,P00828,S0083,125,18,8,135
INV04132,13-07-2025,P00829,S0002,118,2,10,110
INV04133,19-03-2021,P00829,S0005,61,19,9,71
INV04134,04-10-2023,P00829,S0023,52,16,5,63
INV04135,17-05-2024,P00829,S0057,138,11,9,140
INV04136,29-10-2021,P00829,S0060,43,39,2,80
INV04137,08-11-2021,P00829,S0075,95,34,3,126
INV04138,29-05-2021,P00829,S0080,30,12,4,38
INV04139,11-10-2025,P00830,S0007,110,38,4,144
INV04140,23-02-2025,P00830,S0014,76,30,2,104
INV04141,07-03-2022,P00830,S0033,104,21,4,121
INV04142,10-05-2026,P00830,S0080,159,30,10,179
INV04143,22-09-2025,P00830,S0089,96,40,9,127
INV04144,05-07-2021,P00831,S0031,131,3,3,131
INV04145,24-06-2025,P00831,S0054,78,19,2,95
INV04146,13-03-2026,P00832,S0056,56,14,3,67
INV04147,24-10-2025,P00832,S0057,42,12,1,53
INV04148,04-08-2025,P00832,S0078,62,40,5,97
INV04149,19-12-2025,P00832,S0088,113,2,9,106
INV04150,27-09-2022,P00832,S0099,89,16,8,97
INV04151,02-01-2023,P00833,S0065,41,2,4,39
INV04152,22-09-2023,P00833,S0065,39,21,4,56
INV04153,30-03-2024,P00833,S0070,88,38,4,122
INV04154,01-06-2024,P00833,S0098,150,16,5,161
INV04155,03-03-2022,P00834,S0013,139,9,3,145
INV04156,06-09-2023,P00834,S0048,57,4,2,59
INV04157,29-04-2026,P00834,S0061,149,13,7,155
INV04158,06-01-2025,P00834,S0096,45,4,4,45
INV04159,22-02-2024,P00835,S0097,79,16,1,94
INV04160,10-06-2026,P00836,S0009,106,29,8,127
INV04161,11-04-2021,P00836,S0016,41,32,7,66
INV04162,06-01-2026,P00836,S0027,53,8,7,54
INV04163,10-09-2025,P00836,S0033,45,20,10,55
INV04164,01-03-2025,P00836,S0045,103,1,9,95
INV04165,24-05-2023,P00836,S0093,74,10,7,77
INV04166,22-09-2024,P00836,S0093,77,37,6,108
INV04167,02-12-2025,P00837,S0002,48,40,8,80
INV04168,07-03-2024,P00837,S0011,144,35,7,172
INV04169,29-06-2025,P00838,S0020,47,4,3,48
INV04170,28-04-2026,P00838,S0023,142,30,10,162
INV04171,14-01-2022,P00838,S0025,122,18,3,137
INV04172,02-01-2025,P00838,S0032,139,5,8,136
INV04173,23-01-2025,P00838,S0047,79,40,2,117
INV04174,12-09-2024,P00838,S0098,87,2,3,86
INV04175,28-03-2024,P00839,S0034,108,36,9,135
INV04176,22-07-2022,P00839,S0035,39,27,6,60
INV04177,05-03-2021,P00839,S0037,135,26,2,159
INV04178,08-08-2024,P00839,S0055,57,6,7,56
INV04179,03-04-2026,P00839,S0098,131,22,1,152
INV04180,11-06-2025,P00840,S0027,147,28,2,173
INV04181,26-06-2026,P00840,S0030,109,20,5,124
INV04182,18-01-2025,P00840,S0040,126,11,8,129
INV04183,18-11-2024,P00840,S0045,99,37,1,135
INV04184,03-05-2021,P00840,S0047,120,7,2,125
INV04185,04-02-2024,P00840,S0059,135,11,8,138
INV04186,28-08-2023,P00840,S0066,29,20,4,45
INV04187,01-11-2024,P00840,S0079,98,33,9,122
INV04188,02-08-2023,P00840,S0087,36,20,9,47
INV04189,24-07-2022,P00841,S0016,108,4,9,103
INV04190,23-11-2021,P00841,S0032,80,40,4,116
INV04191,18-10-2025,P00841,S0037,48,18,5,61
INV04192,05-01-2025,P00841,S0042,92,33,7,118
INV04193,23-10-2021,P00841,S0100,116,4,5,115
INV04194,07-02-2024,P00842,S0007,74,1,3,72
INV04195,01-07-2024,P00842,S0007,72,15,2,85
INV04196,07-05-2026,P00842,S0036,72,37,3,106
INV04197,11-09-2024,P00842,S0042,78,19,3,94
INV04198,29-01-2021,P00842,S0079,138,16,7,147
INV04199,28-04-2024,P00843,S0060,96,11,3,104
INV04200,03-11-2024,P00843,S0078,114,28,1,141
INV04201,15-09-2022,P00843,S0083,148,12,4,156
INV04202,05-06-2021,P00843,S0092,136,36,8,164
INV04203,06-05-2026,P00843,S0096,88,4,9,83
INV04204,29-06-2026,P00843,S0098,54,22,8,68
INV04205,24-07-2025,P00843,S0099,44,26,9,61
INV04206,05-12-2022,P00844,S0007,110,17,4,123
INV04207,31-12-2025,P00844,S0055,43,10,9,44
INV04208,07-09-2022,P00844,S0056,59,25,4,80
INV04209,28-06-2026,P00844,S0075,50,0,10,40
INV04210,31-03-2025,P00844,S0088,119,31,2,148
INV04211,02-10-2025,P00845,S0017,40,18,10,48
INV04212,07-06-2023,P00845,S0019,80,0,3,77
INV04213,07-04-2026,P00845,S0020,39,17,7,49
INV04214,09-03-2023,P00845,S0023,88,7,10,85
INV04215,08-06-2025,P00845,S0030,108,22,6,124
INV04216,23-03-2025,P00845,S0061,91,3,8,86
INV04217,12-03-2024,P00845,S0092,95,36,2,129
INV04218,03-07-2025,P00845,S0092,129,16,7,138
INV04219,27-06-2025,P00846,S0001,46,8,2,52
INV04220,11-08-2025,P00846,S0033,137,3,10,130
INV04221,09-05-2026,P00846,S0034,87,1,3,85
INV04222,26-03-2026,P00846,S0035,152,24,4,172
INV04223,12-05-2026,P00846,S0044,84,28,1,111
INV04224,28-02-2024,P00846,S0048,143,29,1,171
INV04225,30-04-2022,P00846,S0057,139,34,2,171
INV04226,27-03-2026,P00847,S0016,116,11,7,120
INV04227,17-09-2023,P00847,S0049,128,33,3,158
INV04228,29-09-2025,P00847,S0065,64,27,8,83
INV04229,14-03-2026,P00848,S0033,107,24,1,130
INV04230,18-12-2025,P00848,S0044,146,40,9,177
INV04231,22-02-2026,P00848,S0072,36,2,6,32
INV04232,29-08-2025,P00848,S0089,122,30,1,151
INV04233,29-01-2022,P00848,S0098,75,22,1,96
INV04234,02-04-2020,P00849,S0006,141,2,9,134
INV04235,11-07-2023,P00849,S0008,92,13,4,101
INV04236,31-01-2026,P00849,S0009,50,28,10,68
INV04237,01-01-2026,P00849,S0018,32,0,5,27
INV04238,11-12-2024,P00849,S0023,82,34,5,111
INV04239,02-08-2023,P00849,S0024,118,21,4,135
INV04240,13-10-2020,P00849,S0048,158,0,8,150
INV04241,15-09-2023,P00849,S0062,121,16,1,136
INV04242,21-03-2022,P00849,S0092,62,18,5,75
INV04243,18-06-2022,P00850,S0012,85,26,3,108
INV04244,03-06-2026,P00850,S0023,49,39,10,78
INV04245,30-10-2025,P00850,S0026,54,27,8,73
INV04246,21-08-2024,P00850,S0032,145,1,3,143
INV04247,20-11-2023,P00850,S0053,131,32,7,156
INV04248,01-04-2026,P00850,S0071,25,19,3,41
INV04249,11-04-2026,P00850,S0071,41,30,5,66
INV04250,10-12-2025,P00850,S0077,31,15,4,42
INV04251,28-11-2022,P00850,S0094,99,20,6,113
INV04252,04-12-2021,P00851,S0002,148,6,1,153
INV04253,27-01-2025,P00851,S0007,99,33,2,130
INV04254,30-06-2025,P00851,S0024,150,17,6,161
INV04255,29-03-2026,P00851,S0062,66,25,4,87
INV04256,03-12-2025,P00851,S0065,27,14,3,38
INV04257,08-05-2024,P00851,S0073,36,31,7,60
INV04258,26-12-2023,P00852,S0031,90,6,2,94
INV04259,25-07-2023,P00852,S0044,122,4,3,123
INV04260,25-07-2021,P00852,S0046,54,37,3,88
INV04261,01-04-2025,P00852,S0047,145,14,10,149
INV04262,13-12-2025,P00852,S0060,114,35,8,141
INV04263,11-06-2026,P00852,S0087,32,38,9,61
INV04264,21-07-2023,P00853,S0004,44,15,3,56
INV04265,06-10-2025,P00853,S0006,74,2,1,75
INV04266,11-05-2024,P00853,S0044,35,34,5,64
INV04267,04-03-2026,P00853,S0073,57,21,1,77
INV04268,03-12-2025,P00854,S0006,145,21,9,157
INV04269,23-05-2026,P00854,S0015,142,1,10,133
INV04270,01-03-2023,P00854,S0070,36,28,4,60
INV04271,20-12-2025,P00854,S0089,89,19,8,100
INV04272,06-01-2026,P00854,S0089,100,20,5,115
INV04273,15-06-2026,P00854,S0098,111,31,5,137
INV04274,10-09-2024,P00855,S0023,144,31,3,172
INV04275,25-09-2025,P00855,S0039,51,29,8,72
INV04276,17-01-2026,P00855,S0047,142,26,10,158
INV04277,09-12-2025,P00855,S0090,67,21,4,84
INV04278,13-08-2023,P00856,S0020,147,4,4,147
INV04279,04-11-2024,P00856,S0021,73,14,10,77
INV04280,09-04-2025,P00856,S0024,104,30,5,129
INV04281,04-04-2023,P00856,S0030,42,36,2,76
INV04282,29-09-2022,P00856,S0085,41,24,10,55
INV04283,27-07-2024,P00857,S0003,137,33,4,166
INV04284,10-05-2025,P00857,S0049,75,19,6,88
INV04285,05-06-2026,P00857,S0056,88,7,1,94
INV04286,17-01-2026,P00857,S0081,97,26,4,119
INV04287,10-04-2025,P00858,S0026,117,19,3,133
INV04288,27-04-2026,P00858,S0028,40,5,6,39
INV04289,24-06-2023,P00858,S0041,153,14,8,159
INV04290,05-05-2023,P00858,S0054,53,9,10,52
INV04291,23-10-2022,P00858,S0062,104,36,1,139
INV04292,21-09-2024,P00858,S0066,54,8,6,56
INV04293,31-08-2024,P00858,S0067,25,10,4,31
INV04294,24-06-2024,P00859,S0006,38,15,3,50
INV04295,21-04-2023,P00859,S0034,131,37,1,167
INV04296,26-08-2023,P00859,S0080,124,15,3,136
INV04297,11-05-2026,P00859,S0081,33,8,1,40
INV04298,02-06-2026,P00859,S0099,94,10,2,102
INV04299,14-08-2024,P00860,S0026,122,17,10,129
INV04300,30-03-2022,P00860,S0029,153,6,10,149
INV04301,18-10-2023,P00860,S0052,54,1,5,50
INV04302,10-01-2024,P00860,S0078,28,26,6,48
INV04303,17-03-2024,P00861,S0010,140,12,7,145
INV04304,31-07-2025,P00861,S0010,145,25,10,160
INV04305,12-05-2021,P00861,S0016,78,3,7,74
INV04306,13-10-2024,P00861,S0018,27,20,2,45
INV04307,09-06-2026,P00861,S0019,62,0,8,54
INV04308,24-08-2024,P00861,S0026,92,0,8,84
INV04309,14-08-2025,P00861,S0051,61,7,1,67
INV04310,21-07-2020,P00861,S0067,121,15,9,127
INV04311,22-07-2020,P00861,S0099,94,19,4,109
INV04312,20-03-2025,P00862,S0028,70,10,4,76
INV04313,21-05-2026,P00862,S0033,89,38,3,124
INV04314,05-11-2025,P00862,S0040,137,4,6,135
INV04315,07-02-2026,P00862,S0045,97,9,6,100
INV04316,17-11-2022,P00862,S0046,148,35,4,179
INV04317,28-05-2025,P00862,S0071,96,19,2,113
INV04318,28-02-2025,P00863,S0043,111,1,4,108
INV04319,24-03-2026,P00863,S0061,32,25,10,47
INV04320,23-02-2025,P00864,S0020,148,3,2,149
INV04321,12-01-2026,P00864,S0032,121,29,8,142
INV04322,26-04-2024,P00864,S0063,97,37,9,125
INV04323,14-07-2024,P00864,S0087,114,40,2,152
INV04324,24-06-2026,P00864,S0089,112,18,7,123
INV04325,16-10-2020,P00864,S0097,135,11,10,136
INV04326,21-05-2022,P00865,S0034,37,24,3,58
INV04327,12-05-2024,P00865,S0069,48,32,8,72
INV04328,03-06-2026,P00865,S0090,62,18,7,73
INV04329,05-04-2021,P00865,S0092,35,19,6,48
INV04330,23-02-2021,P00865,S0094,137,22,10,149
INV04331,22-05-2026,P00866,S0038,140,30,5,165
INV04332,24-01-2026,P00866,S0039,30,9,10,29
INV04333,30-05-2024,P00866,S0064,35,25,3,57
INV04334,13-03-2026,P00866,S0069,119,0,4,115
INV04335,29-06-2026,P00867,S0004,63,38,8,93
INV04336,05-01-2024,P00867,S0010,54,15,8,61
INV04337,27-06-2026,P00867,S0011,141,4,8,137
INV04338,17-03-2026,P00867,S0019,135,40,6,169
INV04339,17-06-2026,P00867,S0025,54,20,3,71
INV04340,18-04-2020,P00867,S0029,112,21,10,123
INV04341,13-10-2022,P00867,S0033,37,24,2,59
INV04342,26-10-2024,P00867,S0077,88,11,10,89
INV04343,13-05-2025,P00867,S0095,74,12,1,85
INV04344,12-10-2022,P00867,S0099,55,22,9,68
INV04345,26-04-2020,P00868,S0012,128,27,3,152
INV04346,21-04-2023,P00868,S0027,88,5,9,84
INV04347,09-09-2025,P00868,S0044,52,9,4,57
INV04348,26-06-2026,P00868,S0078,55,38,5,88
INV04349,11-02-2026,P00869,S0004,157,20,9,168
INV04350,29-06-2026,P00869,S0007,97,32,5,124
INV04351,13-05-2024,P00869,S0032,53,23,10,66
INV04352,11-07-2024,P00869,S0048,81,18,8,91
INV04353,20-11-2023,P00870,S0052,34,40,1,73
INV04354,02-12-2024,P00870,S0055,116,35,2,149
INV04355,03-09-2024,P00870,S0071,53,32,7,78
INV04356,07-12-2025,P00870,S0073,89,22,7,104
INV04357,29-04-2025,P00871,S0015,48,28,8,68
INV04358,18-01-2026,P00871,S0028,106,3,3,106
INV04359,22-06-2025,P00871,S0030,144,34,9,169
INV04360,02-12-2023,P00871,S0042,73,36,1,108
INV04361,14-07-2024,P00871,S0062,95,3,8,90
INV04362,05-07-2021,P00872,S0001,118,22,4,136
INV04363,21-05-2026,P00872,S0019,78,24,8,94
INV04364,17-02-2026,P00872,S0034,135,19,3,151
INV04365,15-01-2022,P00872,S0042,117,17,4,130
INV04366,16-04-2026,P00872,S0061,67,21,7,81
INV04367,03-02-2026,P00872,S0074,48,21,9,60
INV04368,31-12-2024,P00872,S0096,53,32,8,77
INV04369,05-11-2021,P00873,S0003,46,13,3,56
INV04370,14-04-2021,P00873,S0018,34,36,6,64
INV04371,18-06-2025,P00873,S0029,97,2,4,95
INV04372,10-11-2020,P00873,S0041,142,30,2,170
INV04373,07-06-2023,P00873,S0061,133,31,5,159
INV04374,11-09-2024,P00873,S0080,149,14,1,162
INV04375,05-05-2021,P00874,S0021,152,31,5,178
INV04376,11-02-2025,P00874,S0022,156,31,10,177
INV04377,20-08-2021,P00874,S0026,86,30,7,109
INV04378,04-10-2025,P00874,S0040,132,23,5,150
INV04379,09-10-2024,P00874,S0042,97,28,7,118
INV04380,17-03-2022,P00874,S0062,71,27,9,89
INV04381,17-06-2024,P00874,S0069,86,28,2,112
INV04382,13-02-2025,P00874,S0073,94,34,3,125
INV04383,07-12-2025,P00874,S0079,131,13,10,134
INV04384,07-01-2026,P00875,S0011,27,21,6,42
INV04385,30-01-2023,P00875,S0015,88,21,1,108
INV04386,22-12-2021,P00875,S0026,82,4,6,80
INV04387,15-05-2023,P00875,S0040,104,35,6,133
INV04388,13-05-2024,P00875,S0097,146,31,8,169
INV04389,22-05-2025,P00876,S0013,46,12,7,51
INV04390,02-10-2025,P00876,S0024,145,17,4,158
INV04391,05-03-2026,P00876,S0037,81,28,3,106
INV04392,14-06-2022,P00877,S0018,125,9,7,127
INV04393,11-06-2025,P00877,S0023,52,24,8,68
INV04394,14-06-2026,P00877,S0051,125,23,4,144
INV04395,08-11-2021,P00877,S0074,117,28,3,142
INV04396,20-12-2023,P00878,S0003,37,12,8,41
INV04397,20-04-2026,P00878,S0028,122,17,2,137
INV04398,12-04-2022,P00878,S0040,38,30,6,62
